,price,area_house,area_land,type,house_material,num_of_floors
1614,2650000,91.0,12.0,индивидуальное жилищное строительство,дерево,2
1615,7650000,114.0,9.0,индивидуальное жилищное строительство,блок,1
1616,1750000,55.0,4.0,садоводство,дерево,2
1617,7600000,125.0,7.0,индивидуальное жилищное строительство,блок,1
1618,6550000,120.0,6.0,индивидуальное жилищное строительство,блок,1
1619,799000,36.0,8.0,индивидуальное жилищное строительство,дерево,1
1620,1950000,50.0,20.0,индивидуальное жилищное строительство,дерево,1
1621,1590000,64.0,22.0,индивидуальное жилищное строительство,блок,1
1622,12000000,186.0,10.0,индивидуальное жилищное строительство,кирпич,2
1623,4200000,63.0,7.0,индивидуальное жилищное строительство,дерево,1
1624,5300000,127.0,6.0,индивидуальное жилищное строительство,блок,2
1625,1600000,71.0,9.0,индивидуальное жилищное строительство,блок,1
1626,250000,33.0,15.0,индивидуальное жилищное строительство,дерево,1
1627,2300000,39.0,10.0,индивидуальное жилищное строительство,дерево,1
1628,11850000,84.0,10.0,индивидуальное жилищное строительство,дерево,2
1629,10000000,290.0,14.0,индивидуальное жилищное строительство,кирпич,3
